Date;Spot_CHF_TO_USD;Spot_EUR_TO_USD;Spot_CAD_TO_USD;Spot_AUD_TO_USD;Spot_NZD_TO_USD;Spot_GBP_TO_USD;Spot_JPY_TO_USD;Spot_NOK_TO_USD;Spot_SEK_TO_USD
08.02.2001;1.6705;1.08849;1.5105;1.84293;2.34687;0.69245;116.65;8.8851;9.6549
09.02.2001;1.6599;1.0819;1.5107;1.86511;2.34687;0.69265;117.57;8.8684;9.659
12.02.2001;1.6529;1.07561;1.5217;1.86022;2.34687;0.68825;117.49;8.8331;9.6634
13.02.2001;1.66835;1.08542;1.5217;1.86049;2.34687;0.6883;116.695;8.9114;9.7536
14.02.2001;1.6705;1.08873;1.5283;1.88255;2.34687;0.68665;116.48;8.9565;9.855
15.02.2001;1.6919;1.10668;1.5293;1.90028;2.34687;0.6898;115.44;9.0615;9.889
16.02.2001;1.6775;1.09194;1.54;1.89336;2.34687;0.6923;115.74;8.9423;9.783
19.02.2001;1.6683;1.08613;1.5347;1.88788;2.34687;0.69105;116.04;8.9213;9.771
20.02.2001;1.68375;1.10023;1.5399;1.90184;2.34687;0.69085;115.69;9.0553;9.879
21.02.2001;1.6867;1.09625;1.5364;1.90062;2.34687;0.6923;116.55;9.0335;9.886
22.02.2001;1.6915;1.10156;1.5391;1.91646;2.34687;0.6913;117.11;9.0858;9.9849
23.02.2001;1.6741;1.10096;1.5374;1.91393;2.34687;0.688;115.845;9.0727;9.9845
26.02.2001;1.6851;1.09926;1.5285;1.90403;2.34687;0.6915;116.505;9.0305;9.925
27.02.2001;1.6768;1.08849;1.53;1.9029;2.34687;0.69295;116.16;8.9645;9.857
28.02.2001;1.6699;1.08743;1.5361;1.90339;2.34687;0.6921;117.35;8.945;9.837
01.03.2001;1.6507;1.07561;1.5476;1.89065;2.34687;0.6874;117.45;8.8533;9.74
02.03.2001;1.6473;1.06895;1.5445;1.89347;2.34687;0.67965;119.09;8.7978;9.665
05.03.2001;1.6523;1.07643;1.5475;1.91319;2.34687;0.68155;119.13;8.8612;9.733
06.03.2001;1.6485;1.07481;1.5377;1.92746;2.34687;0.68215;118.9;8.8264;9.701
07.03.2001;1.6571;1.0784;1.5499;1.95031;2.34687;0.68495;120.04;8.8613;9.743
08.03.2001;1.6527;1.07308;1.5457;1.96032;2.34687;0.6807;119.74;8.8011;9.707
09.03.2001;1.6523;1.07308;1.5473;1.95355;2.34687;0.68015;119.545;8.8002;9.741
12.03.2001;1.6571;1.07619;1.5517;1.9613;2.34687;0.683;120.38;8.8386;9.837
13.03.2001;1.6829;1.09016;1.544;1.98645;2.34687;0.6899;119.74;8.9531;9.993
14.03.2001;1.6907;1.09685;1.5577;2.0023;2.34687;0.69145;121.13;8.9788;10.0235
15.03.2001;1.7131;1.10302;1.5598;2.02175;2.34687;0.6969;122.39;9.045;10.061
16.03.2001;1.70995;1.1152;1.5689;2.02752;2.34687;0.6993;122.97;9.1007;10.207
19.03.2001;1.70575;1.11359;1.5661;1.98744;2.34687;0.7012;123.0;9.0477;10.2049
20.03.2001;1.6881;1.10754;1.5653;2.00342;2.34687;0.69645;122.28;9.0009;10.147
21.03.2001;1.7111;1.11421;1.5753;2.00812;2.34687;0.69885;123.37;9.055;10.237
22.03.2001;1.7237;1.13161;1.5715;2.03476;2.34687;0.7035;123.53;9.1629;10.4705
23.03.2001;1.7209;1.11969;1.5647;2.01905;2.34687;0.7021;122.68;9.0655;10.269
26.03.2001;1.7143;1.11669;1.5569;2.03047;2.34687;0.6972;122.69;9.0491;10.213
27.03.2001;1.7181;1.11334;1.5679;2.00814;2.34687;0.6977;122.18;9.0315;10.1815
28.03.2001;1.7273;1.12461;1.5645;2.01778;2.34687;0.6956;122.28;9.0873;10.321
29.03.2001;1.7281;1.13379;1.5738;2.02453;2.34687;0.70045;123.7;9.1304;10.415
30.03.2001;1.7415;1.13122;1.5764;2.05414;2.34687;0.7063;126.25;9.1091;10.3195
02.04.2001;1.7353;1.13379;1.5813;2.07;2.34687;0.70455;126.79;9.1571;10.3725
03.04.2001;1.7021;1.12778;1.5767;2.07333;2.34687;0.69795;125.56;9.1597;10.325
04.04.2001;1.6963;1.10766;1.5736;2.06345;2.34687;0.69775;125.26;9.0579;10.221
05.04.2001;1.703;1.11532;1.5738;2.03925;2.34687;0.7004;124.03;9.0784;10.203
06.04.2001;1.692;1.10938;1.5647;2.0292;2.34687;0.69445;123.78;9.0417;10.121
09.04.2001;1.7037;1.10865;1.5647;2.01506;2.34687;0.69235;125.13;9.0266;10.13
10.04.2001;1.7171;1.12334;1.5558;2.02162;2.34687;0.69815;124.38;9.0806;10.157
11.04.2001;1.71035;1.13033;1.5627;1.98687;2.34687;0.69605;124.81;9.1447;10.2129
12.04.2001;1.7071;1.11919;1.5625;1.98687;2.34687;0.69465;123.61;9.0587;10.101
13.04.2001;1.7135;1.11919;1.5613;1.98687;2.34687;0.6949;124.22;9.0587;10.101
16.04.2001;1.7141;1.13084;1.5621;1.98687;2.34687;0.69595;124.38;9.1519;10.208
17.04.2001;1.72815;1.13366;1.5647;1.96608;2.34687;0.6981;123.3;9.1248;10.281
18.04.2001;1.7333;1.14574;1.5642;1.99797;2.34687;0.70045;122.1;9.1561;10.3493
19.04.2001;1.7027;1.12486;1.5484;1.98775;2.34687;0.6912;120.95;9.0777;10.1354
20.04.2001;1.6951;1.10963;1.5449;1.94779;2.34687;0.69285;122.55;9.029;10.099
23.04.2001;1.70475;1.11445;1.5485;1.9733;2.34687;0.69575;121.19;9.0635;10.2022
24.04.2001;1.7141;1.11869;1.5457;1.98807;2.34687;0.69725;122.29;9.1105;10.2616
25.04.2001;1.70695;1.11458;1.5485;1.98804;2.34687;0.6937;122.17;9.0996;10.209
26.04.2001;1.70315;1.10889;1.5427;1.9846;2.34687;0.6947;123.27;9.0479;10.121
27.04.2001;1.7259;1.12032;1.5423;1.95477;2.34687;0.6942;124.02;9.0955;10.1797
30.04.2001;1.7341;1.1279;1.5353;1.96416;2.34687;0.69815;123.54;9.1135;10.271
01.05.2001;1.7263;1.12196;1.5327;1.94427;2.34687;0.6971;122.03;9.06;10.2282
02.05.2001;1.7265;1.12158;1.5316;1.9233;2.34687;0.69715;121.305;9.0717;10.2506
03.05.2001;1.7325;1.11907;1.533;1.91658;2.34687;0.69635;121.39;9.0629;10.225
04.05.2001;1.7289;1.11719;1.5353;1.9238;2.34687;0.69475;121.36;9.0393;10.1859
07.05.2001;1.7319;1.12183;1.5422;1.92957;2.37412;0.69505;121.145;9.0511;10.243
08.05.2001;1.7417;1.12969;1.5422;1.92458;2.3692;0.7011;121.23;9.0938;10.295
09.05.2001;1.7399;1.13084;1.5389;1.92197;2.36638;0.7032;122.19;9.1131;10.305
10.05.2001;1.7431;1.13225;1.5431;1.90599;2.34929;0.7031;122.67;9.1155;10.2505
11.05.2001;1.7513;1.14142;1.5507;1.90599;2.34929;0.7047;122.52;9.1626;10.2618
14.05.2001;1.7513;1.14416;1.5529;1.93745;2.38906;0.7044;123.32;9.1604;10.319
15.05.2001;1.7442;1.13817;1.5457;1.93122;2.39747;0.7018;123.38;9.129;10.2476
16.05.2001;1.7347;1.13084;1.5391;1.91311;2.37402;0.699;123.55;9.0824;10.2647
17.05.2001;1.7387;1.13469;1.5362;1.90436;2.35572;0.6984;122.52;9.0815;10.2505
18.05.2001;1.7435;1.14038;1.5338;1.89884;2.34844;0.6946;123.52;9.0564;10.258
21.05.2001;1.7481;1.14273;1.5372;1.89535;2.34347;0.6943;122.64;9.0699;10.2611
22.05.2001;1.76775;1.15407;1.5405;1.90074;2.34513;0.7005;122.88;9.1558;10.3595
23.05.2001;1.78035;1.16171;1.5513;1.93122;2.37636;0.70445;120.18;9.2182;10.4851
24.05.2001;1.7779;1.16604;1.5465;1.93122;2.37636;0.71015;119.94;9.2138;10.519
25.05.2001;1.7741;1.16713;1.5455;1.92173;2.35761;0.70295;120.65;9.2113;10.5719
28.05.2001;1.7769;1.16265;1.5439;1.91969;2.35471;0.70395;121.09;9.2018;10.527
29.05.2001;1.7823;1.17069;1.5365;1.93411;2.36765;0.7026;120.19;9.2434;10.5819
30.05.2001;1.7781;1.16645;1.5433;1.94919;2.39406;0.70105;120.33;9.2328;10.5903
31.05.2001;1.7965;1.1798;1.5383;1.96819;2.43398;0.70505;119.2;9.3665;10.7663
01.06.2001;1.7951;1.18133;1.5365;1.97754;2.44351;0.7049;119.29;9.4315;10.8365
04.06.2001;1.7931;1.1798;1.5367;1.97754;2.44351;0.7076;119.29;9.4181;10.8932
05.06.2001;1.7769;1.17924;1.5311;1.97754;2.44351;0.7075;120.25;9.4001;10.8966
06.06.2001;1.7931;1.18092;1.5235;1.94412;2.40983;0.7182;120.19;9.3815;10.91
07.06.2001;1.7913;1.17605;1.5215;1.94321;2.43181;0.7183;120.175;9.3456;10.9594
08.06.2001;1.7929;1.17869;1.5175;1.91437;2.39115;0.72535;120.97;9.3594;10.971
11.06.2001;1.8043;1.18793;1.5195;1.90239;2.38164;0.7285;121.91;9.4346;11.0318
12.06.2001;1.7883;1.17772;1.5243;1.91685;2.39396;0.72775;121.65;9.4044;10.9755
13.06.2001;1.7885;1.1744;1.5168;1.9;2.3796;0.7184;122.1;9.3585;10.8332
14.06.2001;1.772;1.16442;1.5205;1.90875;2.40287;0.71325;121.32;9.2874;10.7226
15.06.2001;1.7783;1.15982;1.5241;1.89974;2.39335;0.71265;122.92;9.2676;10.5909
18.06.2001;1.7779;1.16104;1.5339;1.90075;2.40434;0.7114;123.285;9.2146;10.5124
19.06.2001;1.7895;1.16632;1.5342;1.91693;2.41021;0.7135;122.81;9.1623;10.6013
20.06.2001;1.7838;1.17385;1.5333;1.9289;2.4259;0.7163;123.79;9.2525;10.7208
21.06.2001;1.778;1.17151;1.5232;1.92244;2.4113;0.7063;124.635;9.228;10.7358
22.06.2001;1.7728;1.17041;1.52245;1.93596;2.42145;0.70765;124.475;9.2235;10.7134
25.06.2001;1.7693;1.16104;1.5176;1.93393;2.42605;0.7075;123.85;9.1963;10.6314
26.06.2001;1.76445;1.1605;1.5172;1.92455;2.39859;0.70645;123.805;9.1952;10.7254
27.06.2001;1.766;1.16293;1.5171;1.91827;2.39309;0.7055;124.355;9.1889;10.746
28.06.2001;1.801;1.17855;1.5224;1.93689;2.40844;0.70995;124.68;9.2908;10.8168
29.06.2001;1.794;1.1812;1.5147;1.97379;2.47617;0.7063;124.72;9.3359;10.8854
02.07.2001;1.795;1.18161;1.514;1.96343;2.46823;0.7057;124.115;9.3758;10.9224
03.07.2001;1.7955;1.18106;1.5111;1.94931;2.45306;0.71065;124.405;9.3587;10.8873
04.07.2001;1.799;1.18231;1.5113;1.92889;2.46017;0.7106;124.51;9.3728;10.8898
05.07.2001;1.8193;1.19489;1.5129;1.93741;2.46666;0.7128;125.71;9.4241;11.0049
06.07.2001;1.7927;1.18413;1.5227;1.95273;2.47807;0.70825;125.88;9.3991;10.9722
09.07.2001;1.7931;1.17758;1.5216;1.97684;2.47461;0.7093;125.28;9.3376;10.9495
10.07.2001;1.7785;1.16836;1.5199;1.95581;2.45804;0.70845;125.325;9.2794;10.8491
11.07.2001;1.7661;1.16104;1.526;1.95492;2.45035;0.70985;124.36;9.2732;10.8035
12.07.2001;1.7712;1.17302;1.5289;1.98079;2.46941;0.7103;123.79;9.3202;10.8737
13.07.2001;1.7695;1.17412;1.5365;1.97468;2.45775;0.7122;124.96;9.3328;10.8284
16.07.2001;1.7721;1.16959;1.5379;1.96578;2.46029;0.7144;125.51;9.3409;10.7685
17.07.2001;1.7531;1.1744;1.5384;1.97825;2.46408;0.7133;124.87;9.3861;10.8191
18.07.2001;1.7223;1.14771;1.5373;1.96643;2.45279;0.7034;123.96;9.1949;10.6118
19.07.2001;1.7287;1.14982;1.5407;1.93183;2.40766;0.6999;123.31;9.1926;10.6471
20.07.2001;1.7265;1.14561;1.5433;1.94479;2.4174;0.7004;122.98;9.1633;10.6347
23.07.2001;1.7337;1.15207;1.5451;1.97583;2.44159;0.7041;124.45;9.208;10.7102
24.07.2001;1.7233;1.14364;1.5401;1.97185;2.44177;0.703;124.05;9.1643;10.6571
25.07.2001;1.7141;1.1374;1.5367;1.96891;2.42625;0.7001;123.59;9.1191;10.618
26.07.2001;1.7197;1.14051;1.5338;1.962;2.42029;0.7004;123.735;9.1278;10.6168
27.07.2001;1.7202;1.14495;1.5315;1.97239;2.4282;0.7023;123.51;9.1436;10.6077
30.07.2001;1.7271;1.1426;1.5299;1.97986;2.42706;0.70135;125.16;9.1299;10.5988
31.07.2001;1.7265;1.14286;1.5335;1.97715;2.42832;0.70185;125.055;9.1383;10.6269
01.08.2001;1.7132;1.13766;1.5363;1.9533;2.4162;0.69715;124.63;9.1075;10.5717
02.08.2001;1.7091;1.13391;1.5343;1.92722;2.39738;0.69855;123.685;9.0577;10.4502
03.08.2001;1.7069;1.12905;1.5291;1.93827;2.39446;0.69955;123.68;9.0028;10.3464
06.08.2001;1.70955;1.13585;1.5254;1.93401;2.39265;0.705;123.895;9.0579;10.4197
07.08.2001;1.7177;1.14051;1.5356;1.93907;2.38586;0.70625;123.635;9.087;10.4528
08.08.2001;1.7093;1.14103;1.5342;1.94022;2.37743;0.70555;123.62;9.0775;10.4376
09.08.2001;1.6891;1.12524;1.5392;1.93536;2.35238;0.7014;121.79;8.9924;10.3027
10.08.2001;1.6945;1.11682;1.5393;1.93786;2.34719;0.70255;122.02;8.987;10.265
13.08.2001;1.69315;1.11297;1.5381;1.93372;2.33285;0.70435;122.49;9.0006;10.2596
14.08.2001;1.6797;1.11433;1.5356;1.93706;2.34089;0.6998;121.765;8.9957;10.2764
15.08.2001;1.6615;1.09757;1.5273;1.90977;2.31079;0.6941;119.6;8.9024;10.1397
16.08.2001;1.6661;1.09553;1.5377;1.89168;2.29691;0.6918;120.375;8.879;10.1693
17.08.2001;1.6567;1.09099;1.5429;1.88728;2.29599;0.69185;120.26;8.8563;10.1741
20.08.2001;1.6611;1.09589;1.545;1.8725;2.27663;0.6923;120.75;8.9049;10.3425
21.08.2001;1.6543;1.09577;1.5484;1.87356;2.29225;0.68745;119.56;8.879;10.3452
22.08.2001;1.6634;1.08578;1.5411;1.85678;2.25807;0.69;120.405;8.8116;10.2465
23.08.2001;1.6612;1.09517;1.5402;1.87778;2.27404;0.6909;119.88;8.8988;10.3239
24.08.2001;1.6648;1.09529;1.5392;1.8752;2.2709;0.69295;120.04;8.8768;10.2714
27.08.2001;1.6676;1.0995;1.5402;1.88561;2.27833;0.69285;119.9;8.8889;10.2958
28.08.2001;1.6626;1.09963;1.5391;1.90261;2.29247;0.68815;120.06;8.8756;10.3159
29.08.2001;1.6697;1.09854;1.5455;1.88424;2.26419;0.68925;120.17;8.8588;10.3675
30.08.2001;1.6536;1.09987;1.545;1.88708;2.27604;0.686;119.4;8.8564;10.429
31.08.2001;1.6615;1.10084;1.5512;1.87756;2.26429;0.6878;118.775;8.8667;10.4494
03.09.2001;1.671;1.10326;1.5513;1.89756;2.28518;0.6878;118.765;8.8601;10.5012
04.09.2001;1.7042;1.12259;1.5588;1.91355;2.30813;0.69215;119.265;8.9068;10.6658
05.09.2001;1.7065;1.12549;1.5566;1.93081;2.33127;0.686;120.665;8.9355;10.6745
06.09.2001;1.6876;1.12221;1.5573;1.92049;2.31135;0.6862;120.865;8.915;10.6147
07.09.2001;1.6731;1.10693;1.5655;1.92191;2.30788;0.68415;120.05;8.845;10.5518
10.09.2001;1.6884;1.11185;1.5631;1.94861;2.32318;0.68605;121.03;8.8878;10.6249
11.09.2001;1.641;1.10205;1.5647;1.94806;2.34499;0.67695;119.22;8.7393;10.5711
12.09.2001;1.6588;1.10412;1.562;1.935;2.33497;0.6812;119.52;8.8249;10.5716
13.09.2001;1.6485;1.10096;1.5664;1.93892;2.35271;0.67955;118.9;8.8;10.5624
14.09.2001;1.6222;1.08625;1.5643;1.93723;2.36173;0.6792;117.38;8.7376;10.4587
17.09.2001;1.60545;1.08755;1.5703;1.97648;2.42267;0.68225;117.875;8.7395;10.5308
18.09.2001;1.59685;1.08483;1.57225;2.00651;2.43165;0.6812;117.265;8.6645;10.5571
19.09.2001;1.5948;1.07585;1.569;2.03999;2.44029;0.68105;117.61;8.54;10.4608
20.09.2001;1.5858;1.07863;1.5719;2.027;2.42096;0.68185;116.28;8.5768;10.5512
21.09.2001;1.5792;1.0917;1.5715;2.06776;2.47066;0.68635;116.6;8.6553;10.8489
24.09.2001;1.5975;1.09278;1.5702;2.04312;2.47065;0.6832;117.515;8.7269;10.8322
25.09.2001;1.5878;1.08284;1.5705;2.02821;2.45914;0.6801;117.51;8.6827;10.695
26.09.2001;1.5994;1.08554;1.5722;2.0118;2.44348;0.67785;117.73;8.7519;10.7523
27.09.2001;1.6127;1.08648;1.578;2.05248;2.48662;0.67835;119.725;8.7995;10.6845
28.09.2001;1.6201;1.09806;1.5794;2.02272;2.46275;0.6782;119.555;8.8696;10.6679
01.10.2001;1.6168;1.09206;1.5723;2.03119;2.46697;0.67595;120.19;8.826;10.6255
02.10.2001;1.61965;1.09158;1.5677;2.02568;2.46886;0.68055;120.765;8.8176;10.6547
03.10.2001;1.6224;1.08648;1.5688;2.01021;2.45787;0.677;120.63;8.7782;10.6262
04.10.2001;1.6202;1.09493;1.5694;1.99958;2.43684;0.6769;120.47;8.8181;10.6236
05.10.2001;1.6165;1.08826;1.5621;1.99324;2.42888;0.67365;120.53;8.7664;10.5665
08.10.2001;1.6081;1.08814;1.5621;1.97395;2.40636;0.67825;119.88;8.7517;10.5795
09.10.2001;1.6253;1.08909;1.5657;1.97416;2.40315;0.6858;120.11;8.7263;10.507
10.10.2001;1.62805;1.09721;1.5677;1.991;2.41843;0.6889;120.375;8.7675;10.5725
11.10.2001;1.6448;1.10877;1.5649;1.99758;2.4192;0.6921;121.4;8.8106;10.5411
12.10.2001;1.62585;1.10387;1.563;1.99823;2.42034;0.6882;121.135;8.7852;10.4923
15.10.2001;1.62605;1.10205;1.558;1.94256;2.37113;0.69;120.825;8.7764;10.4637
16.10.2001;1.6349;1.10023;1.5657;1.94777;2.38483;0.69015;121.28;8.778;10.4415
17.10.2001;1.6386;1.1029;1.57065;1.94545;2.37787;0.69075;121.255;8.7706;10.4175
18.10.2001;1.6372;1.10754;1.5778;1.96255;2.39928;0.6928;121.1;8.815;10.471
19.10.2001;1.6425;1.11433;1.5748;1.97412;2.40586;0.69805;121.225;8.8973;10.545
22.10.2001;1.6591;1.12133;1.5788;1.96947;2.39556;0.7014;122.46;8.9392;10.6714
23.10.2001;1.66065;1.12575;1.5723;1.96579;2.39757;0.7014;122.565;8.9441;10.6825
24.10.2001;1.6561;1.12145;1.5743;1.96727;2.38938;0.6997;122.79;8.91;10.6163
25.10.2001;1.6534;1.11582;1.5738;1.97696;2.41083;0.7008;122.88;8.9101;10.5705
26.10.2001;1.6512;1.1207;1.5765;1.98991;2.42348;0.696;122.7;8.919;10.5985
29.10.2001;1.6285;1.10583;1.5751;1.98229;2.41487;0.6876;121.96;8.816;10.4979
30.10.2001;1.6248;1.10035;1.5783;1.96865;2.40527;0.6891;121.97;8.788;10.5923
31.10.2001;1.6346;1.11025;1.5887;1.97791;2.41548;0.68755;122.41;8.8815;10.6348
01.11.2001;1.6305;1.10314;1.5957;1.96222;2.4045;0.68335;122.0;8.7997;10.5638
02.11.2001;1.6311;1.10595;1.5916;1.97024;2.41491;0.6839;121.7;8.8249;10.5577
05.11.2001;1.6386;1.11508;1.5933;1.97126;2.40925;0.68565;121.74;8.84;10.5905
06.11.2001;1.6453;1.11508;1.5924;1.95406;2.38499;0.68625;121.18;8.8587;10.5753
07.11.2001;1.6352;1.11136;1.5987;1.93913;2.3757;0.6828;120.92;8.8244;10.4785
08.11.2001;1.6401;1.1207;1.5993;1.94624;2.3772;0.68775;120.14;8.8631;10.5329
09.11.2001;1.6383;1.11919;1.6032;1.95051;2.3835;0.68655;120.39;8.8343;10.5566
12.11.2001;1.6368;1.11794;1.6029;1.92191;2.3622;0.6876;120.44;8.8275;10.5372
13.11.2001;1.6706;1.13391;1.5942;1.92406;2.3619;0.69375;121.67;8.9143;10.6126
14.11.2001;1.6634;1.13161;1.5921;1.9096;2.3786;0.69365;121.58;8.8916;10.5834
15.11.2001;1.6611;1.13494;1.5875;1.92247;2.3939;0.69815;122.31;8.9633;10.5732
16.11.2001;1.657;1.12956;1.5893;1.9211;2.4156;0.70065;122.93;8.9685;10.5933
19.11.2001;1.6601;1.13727;1.5885;1.91492;2.3985;0.70815;123.27;9.0271;10.6748
20.11.2001;1.6492;1.13263;1.5951;1.91864;2.4066;0.70435;122.58;8.9438;10.6485
21.11.2001;1.6529;1.14129;1.6007;1.92844;2.4335;0.70565;123.11;8.9977;10.7196
22.11.2001;1.6613;1.1374;1.5998;1.93415;2.4318;0.70855;123.96;8.9948;10.6671
23.11.2001;1.6667;1.14077;1.5993;1.93428;2.4342;0.70895;124.29;9.04;10.6762
26.11.2001;1.6637;1.1374;1.6001;1.93137;2.4242;0.70855;124.08;9.0458;10.6321
27.11.2001;1.6565;1.13417;1.5932;1.92268;2.4048;0.70655;123.94;9.0176;10.6389
28.11.2001;1.6467;1.12879;1.5842;1.91276;2.4148;0.7013;123.12;8.9702;10.6446
29.11.2001;1.6557;1.1279;1.581;1.91831;2.4143;0.70095;123.865;8.9773;10.6818
30.11.2001;1.6415;1.11682;1.5732;1.92225;2.403;0.70215;123.415;8.9328;10.6844
03.12.2001;1.6539;1.12284;1.5769;1.92478;2.4181;0.70185;124.1;8.9707;10.7256
04.12.2001;1.6531;1.1217;1.5713;1.94222;2.4219;0.7034;124.24;8.9694;10.6459
05.12.2001;1.6585;1.12587;1.5741;1.9378;2.4061;0.70605;124.15;8.9926;10.5737
06.12.2001;1.6475;1.12208;1.5727;1.93523;2.3945;0.7003;124.715;8.952;10.5148
07.12.2001;1.6592;1.12259;1.5756;1.92886;2.4101;0.69765;125.54;8.9465;10.4746
10.12.2001;1.6623;1.12537;1.5784;1.94052;2.3966;0.69665;126.04;8.9962;10.498
11.12.2001;1.6528;1.12524;1.5736;1.94059;2.3873;0.6947;126.09;9.0003;10.5385
12.12.2001;1.6426;1.11707;1.5669;1.92907;2.3759;0.6914;125.97;8.9444;10.4767
13.12.2001;1.6521;1.11408;1.5693;1.92076;2.3903;0.69415;126.08;8.9366;10.4518
14.12.2001;1.6309;1.10779;1.5614;1.93134;2.4008;0.68805;127.36;8.8841;10.5246
17.12.2001;1.6343;1.10497;1.5669;1.92794;2.396;0.68575;127.555;8.8701;10.4429
18.12.2001;1.6332;1.10902;1.5738;1.9319;2.3963;0.6863;127.74;8.8593;10.4858
19.12.2001;1.6376;1.11309;1.5746;1.94405;2.4056;0.6894;128.01;8.9006;10.5427
20.12.2001;1.6295;1.11433;1.579;1.96502;2.4324;0.68985;128.53;8.9157;10.5932
21.12.2001;1.6537;1.1274;1.5852;1.97178;2.4049;0.69565;129.51;8.9887;10.659
24.12.2001;1.6925;1.13882;1.5938;1.97178;2.3969;0.6932;129.83;9.1049;10.8018
25.12.2001;1.6897;1.13882;1.5949;1.97178;2.4092;0.6923;130.84;9.1049;10.8018
26.12.2001;1.6897;1.13778;1.6011;1.97178;2.4103;0.68805;130.82;9.0926;10.8386
27.12.2001;1.6806;1.12765;1.5975;1.97113;2.4139;0.6883;131.67;8.9952;10.6834
28.12.2001;1.6756;1.13404;1.5907;1.96224;2.3942;0.6895;131.11;9.0344;10.575
31.12.2001;1.6597;1.12309;1.592;1.9577;2.3908;0.6875;131.67;8.9693;10.4897
01.01.2002;1.6597;1.12309;1.592;1.7803;2.4006;0.6875;131.67;8.9693;10.4897
02.01.2002;1.6443;1.10583;1.5978;1.94765;2.3654;0.69155;132.14;8.8806;10.2596
03.01.2002;1.65;1.11062;1.5982;1.93892;2.3461;0.69525;131.68;8.8911;10.2807
04.01.2002;1.6519;1.11769;1.5949;1.92988;2.3309;0.69165;130.92;8.9276;10.3247
07.01.2002;1.649;1.12057;1.5991;1.92924;2.3366;0.69475;130.99;8.9164;10.3216
08.01.2002;1.6559;1.12221;1.5958;1.92054;2.322;0.69485;132.69;8.9451;10.39
09.01.2002;1.6602;1.12499;1.5967;1.91348;2.3327;0.69565;132.87;8.9411;10.3876
10.01.2002;1.6609;1.11944;1.5988;1.90461;2.3456;0.69445;132.64;8.9155;10.2936
11.01.2002;1.6561;1.12271;1.5967;1.91937;2.3523;0.6901;132.08;8.9264;10.2858
14.01.2002;1.6555;1.11794;1.5948;1.92999;2.3588;0.68965;132.02;8.8896;10.3343
15.01.2002;1.6714;1.12196;1.5892;1.92739;2.3633;0.6943;131.28;8.9056;10.3478
16.01.2002;1.6589;1.13173;1.5987;1.9435;2.3732;0.6956;131.88;8.9373;10.453
17.01.2002;1.6666;1.13559;1.6101;1.94319;2.3682;0.6967;132.57;8.963;10.5201
18.01.2002;1.6624;1.13173;1.6145;1.94426;2.3561;0.69575;132.55;8.9647;10.4426
21.01.2002;1.6613;1.13212;1.6128;1.93122;2.3267;0.69665;132.59;8.9605;10.4418
22.01.2002;1.6613;1.13314;1.6083;1.92697;2.3258;0.69955;133.88;8.9556;10.485
23.01.2002;1.6711;1.13097;1.6014;1.92106;2.3407;0.70215;134.43;8.9505;10.4824
24.01.2002;1.6769;1.13856;1.6027;1.93634;2.3372;0.70255;134.77;8.9715;10.5181
25.01.2002;1.7033;1.1566;1.6104;1.93987;2.3632;0.70945;134.37;9.082;10.6793
28.01.2002;1.706;1.1609;1.5991;1.94438;2.3636;0.70915;133.55;9.1078;10.7326
29.01.2002;1.6999;1.1605;1.5935;1.94455;2.3881;0.7072;133.31;9.0939;10.6882
30.01.2002;1.7096;1.16009;1.5884;1.97571;2.4003;0.70685;132.87;9.0815;10.6691
31.01.2002;1.7197;1.16157;1.5863;1.96549;2.4021;0.70895;134.59;9.1039;10.64
01.02.2002;1.71425;1.1613;1.5904;1.96166;2.3925;0.7054;133.075;9.1108;10.6684
04.02.2002;1.6974;1.15433;1.5967;1.95859;2.3901;0.7025;132.34;9.0639;10.6684
05.02.2002;1.6976;1.15141;1.5968;1.95704;2.4006;0.70655;133.92;9.0368;10.6368
06.02.2002;1.6958;1.15101;1.6051;1.9699;2.4006;0.7079;133.73;9.0;10.6089
07.02.2002;1.6893;1.15009;1.599;1.97024;2.3922;0.70705;133.675;8.9988;10.6231
08.02.2002;1.6887;1.14639;1.598;1.9594;2.3931;0.70655;134.645;8.9797;10.6139
11.02.2002;1.6854;1.13934;1.5903;1.94917;2.376;0.70325;133.38;8.9375;10.5515
12.02.2002;1.6866;1.14103;1.5916;1.96618;2.3891;0.6971;132.71;8.9337;10.572
13.02.2002;1.7003;1.14613;1.59065;1.96886;2.3894;0.7003;133.385;8.9624;10.5812
14.02.2002;1.6974;1.14916;1.5928;1.93995;2.3673;0.69885;132.1;8.9454;10.5637
15.02.2002;1.6972;1.14508;1.5896;1.93372;2.3652;0.6986;132.61;8.8996;10.5099
18.02.2002;1.7;1.14903;1.59295;1.93232;2.3667;0.7001;132.69;8.9027;10.5556
19.02.2002;1.6876;1.14416;1.5905;1.93626;2.3689;0.69865;133.63;8.8881;10.5072
20.02.2002;1.7013;1.14705;1.589;1.93331;2.3819;0.7008;133.74;8.9085;10.5463
21.02.2002;1.7008;1.14837;1.5906;1.94033;2.3829;0.7014;134.19;8.8923;10.4975
22.02.2002;1.6902;1.13999;1.596;1.94067;2.3881;0.69795;134.01;8.8606;10.4426
25.02.2002;1.6981;1.14758;1.6007;1.94806;2.3887;0.7018;133.81;8.8831;10.4346
26.02.2002;1.7085;1.15101;1.6095;1.94554;2.3913;0.70605;134.59;8.9108;10.4619
27.02.2002;1.7051;1.15727;1.6093;1.94612;2.3805;0.70385;134.34;8.9249;10.4942
