Date,px,spot
2021-12-21,-0.6859381342172455,0.7155020678009759
2021-12-22,-0.6660768596233879,0.7214018280322322
2021-12-23,-0.4301571597575826,0.7243017730907405
2021-12-24,-0.5271901618342234,0.722501589503497
2021-12-27,-0.3245258409900753,0.7235000036175001
2021-12-28,-0.3030850206497959,0.7228985339617731
2021-12-29,-0.299511499659566,0.7249003262051468
2021-12-30,-0.2628031047913204,0.7250001812500453
2021-12-31,-0.36376481592825805,0.7261004051640261
2022-01-03,-0.42929310117734154,0.7192019734902152
2022-01-04,-0.36680128003285795,0.7238980461991733
2022-01-05,-0.36498130324358335,0.7220998664115248
2022-01-06,-0.2667575905235253,0.7162502865001146
2022-01-07,-0.32467574995420634,0.7179008578915252
2022-01-10,-0.35475480143709603,0.7170514842965725
2022-01-11,-0.36387167447693436,0.721001326642441
2022-01-12,-0.30780171236588494,0.7285019086750008
2022-01-13,-0.33433512497516027,0.7285019086750008
2022-01-14,-0.2596948463828852,0.7206999437854044
2022-01-17,-0.32237651597655237,0.7211001103283169
2022-01-18,-0.39742654489915985,0.7184475784724367
2022-01-19,-0.400366503986449,0.7211001103283169
2022-01-20,-0.3498248325484177,0.7226007847444522
2022-01-21,-0.39221472132200397,0.7184011264529663
2022-01-24,-0.4181277855042076,0.7141020880345054
2022-01-25,-0.3935098175178453,0.714898484415213
2022-01-26,-0.35434562135061576,0.7115006972706833
2022-01-27,-0.3462724708980236,0.7033486428887935
2022-01-28,-0.33194751161369496,0.6986997198214123
2022-01-31,-0.34453650178511985,0.706648859115417
2022-02-01,-0.3403504584964523,0.7127482145657226
2022-02-02,-0.44821473997869177,0.7136994611569069
2022-02-03,-0.3824358617332546,0.7141020880345054
2022-02-04,-0.3655928211732107,0.7076990580525537
2022-02-07,-0.3960620435994322,0.7126009221055932
2022-02-08,-0.35233545836010904,0.7146021809658563
2022-02-09,-0.355595718325441,0.7179008578915252
2022-02-10,-0.518537859396373,0.7165479585548661
2022-02-11,-0.40735397547453367,0.7135976023120562
2022-02-14,-0.41129431990527543,0.7126009221055932
2022-02-15,-0.4142408604235204,0.7151490012944197
2022-02-16,-0.4451160202678661,0.7194503399402856
2022-02-17,-0.5472525257255167,0.7185508266927261
2022-02-18,-0.5043358549683408,0.7174012855831038
2022-02-21,-0.5531857247309535,0.7190520018407731
2022-02-22,-0.6149752948458875,0.7219486838875493
2022-02-23,-0.7744134795684143,0.7234005613588356
2022-02-24,-1.0003818096715467,0.7163015916221366
2022-02-25,-1.0569284660977285,0.7234005613588356
2022-02-28,-2.0303567668722433,0.7263008047412917
2022-03-01,-1.6765756495806805,0.725047490610635
2022-03-02,-1.575968670014527,0.7297512278064407
2022-03-03,-1.530743975817206,0.7329497562942061
2022-03-04,-1.884820362150208,0.7370989260468648
2022-03-07,-1.9060046416730092,0.7318019158574157
2022-03-08,-1.5474182603347764,0.7268022879736025
2022-03-09,-1.4637073666112776,0.7323003017077242
2022-03-10,-1.4993658327011605,0.7357972731353057
2022-03-11,-1.9344737958304492,0.7291021107506106
2022-03-14,-1.7872393584206225,0.7187987435397962
2022-03-15,-1.7345447566086136,0.7196522640260227
2022-03-16,-1.5461700697327885,0.7290011226617289
2022-03-17,-1.4632107802547978,0.7375991148810621
2022-03-18,-1.4296389226742257,0.7415976980807452
2022-03-21,-1.6374012062236876,0.7400993213289223
2022-03-22,-1.5563070137003532,0.7469487145012623
2022-03-23,-1.4901350925422552,0.749951253168544
2022-03-24,-1.4954907422637387,0.7512978670653554
2022-03-25,-1.450352567370361,0.7512978670653554
2022-03-28,-1.4581296457072401,0.7489514679448772
2022-03-29,-1.341010671626064,0.7507000277759011
2022-03-30,-1.3871818552901871,0.7509988284418276
2022-03-31,-1.4889831217501648,0.7482509633731154
2022-04-01,-1.3328947430168991,0.7500018750046875
2022-04-04,-1.3709699405561881,0.7543014037549124
2022-04-05,-1.4761432035326205,0.7579489900329708
